33,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065054226,1044411815,0,0,2
33,17005,000000000000000100000000000000000000000000000000000000000,0,0,1065349112,1018507240,0,0,2
33,17020,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
33,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065353114,996415949,0,0,2
33,17050,000000000000000100000000000000000000000000000000000000000,0,0,1065279870,3183430378,0,0,2
33,17065,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
33,17080,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
33,17095,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
33,17110,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
33,17125,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
33,17140,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
34,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
34,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065054226,1044411815,0,0,2
34,17005,000000000000000100000000000000000000000000000000000000000,0,0,1065313057,1032691159,0,0,2
34,17020,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
34,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065352945,3149537091,0,0,2
34,17050,000000000000000100000000000000000000000000000000000000000,0,0,1065279870,3183430378,0,0,2
34,17065,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
34,17080,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
34,17095,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
34,17110,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
34,17125,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
34,17140,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
35,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
35,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065046035,1044581858,0,0,2
35,17005,000000000000000100000000000000000000000000000000000000000,0,0,1065313057,1032691159,0,0,2
35,17020,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
35,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065352945,3149537091,0,0,2
35,17050,000000000000000100000000000000000000000000000000000000000,0,0,1065311682,3180332265,0,0,2
35,17065,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
35,17080,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
35,17095,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
35,17110,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
35,17125,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
35,17140,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
36,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
36,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065046035,1044581858,0,0,2
36,17005,000000000000000100000000000000000000000000000000000000000,0,0,1065310162,1033019465,0,0,2
36,17020,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
36,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065353202,984024351,0,0,2
36,17050,000000000000000100000000000000000000000000000000000000000,0,0,1065311682,3180332265,0,0,2
36,17065,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
36,17080,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
36,17095,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
36,17110,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
36,17125,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
36,17140,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
37,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
37,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065114301,1043083866,0,0,2
37,17005,000000000000000100000000000000000000000000000000000000000,0,0,1065310162,1033019465,0,0,2
37,17020,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
37,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065353202,984024351,0,0,2
37,17050,000000000000000100000000000000000000000000000000000000000,0,0,1065320670,3179217340,0,0,2
37,17065,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
37,17080,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
37,17095,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
37,17110,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
37,17125,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
37,17140,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
38,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
38,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065114301,1043083866,0,0,2
38,17005,000000000000000100000000000000000000000000000000000000000,0,0,1065288583,1035180137,0,0,2
38,17020,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
38,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065351753,3159908676,0,0,2
38,17050,000000000000000100000000000000000000000000000000000000000,0,0,1065320670,3179217340,0,0,2
