80,18473,1063261812,3203894715,1056184187,1056184187
80,18501,1059297762,1061480217,3210781856,3210781856
80,18515,1062618868,3205239671,1057384373,1057384373
80,18529,1065203951,1040730711,3188240943,3188240943
80,18543,3212165258,3197069829,1049713640,1077339230
80,18557,1065225457,3187426065,1039984510,1039984510
80,18571,0,0,1068614609,1071668197
80,18585,1062677262,1057666070,3205666107,3205666107
80,18599,0,0,1049185744,1077405217
80,18613,3211122970,1054961871,3202970120,1080442396
80,18627,1063854617,3201533052,1057587044,1057587044
80,18641,3212085584,3197599658,1050266920,1077270070
80,18655,0,0,1058446382,1058446382
80,18697,0,0,1045470576,1077675524
80,18711,1064236591,1052224146,3199982152,3199982152
80,18725,1051465631,1064377117,3214749505,3214749505
80,18739,0,0,0,0
80,18753,1064847284,1048154969,3195805038,3195805038
80,18795,3211210784,3202081880,1055082640,1076668105
80,18809,1065228750,1039728796,3187252919,3187252919
80,18823,1065341579,1025018102,3184800491,3184800491
80,18837,1065325865,1030343164,3177835143,3177835143
80,18851,1064839668,1048275718,3192068560,3192068560
80,18865,3212827135,3171645289,1024163456,1078387169
80,18879,1064159642,3200100853,1051613083,1051613083
80,18907,3205809407,1062229468,3212009396,1082323940
80,18921,1060747119,1060123244,3207942636,3207942636
80,18949,0,0,3214917102,1082947433
80,18963,1065279475,1035980400,3182253186,3182253186
80,18977,3212768818,3182969907,1035502624,1078152122
80,18991,1064342358,3199142212,1052843539,1052843539
80,19005,1063775477,3201876795,1054855908,1054855908
80,19019,0,0,1053615563,1053615563
80,19033,1060981789,3207354398,1060966884,1060966884
80,19047,0,0,3206156048,1081054111
81,16975,0,0,0,0
81,16989,3208486902,3207330776,1059451584,1075811115
81,17017,1065286931,1035329296,3182828666,3182828666
81,17031,3208892571,1059382991,3206881516,1081235478
81,17073,1062233671,1058319869,3206456260,3206456260
81,17087,3202919368,3211004450,1066347672,1073838479
81,17101,1063597749,3202613869,1055674236,1055674236
81,17115,1065256651,3185273528,3172440384,3172440384
81,17143,3209316692,1058858304,3207127436,1081296958
81,17213,0,0,3215610993,3215610993
81,17227,0,0,3173304960,3173304960
81,17269,1064703997,3196914996,1051296416,1051296416
81,17283,0,0,1030179520,1078293168
81,17297,1065331037,3176303535,3141336968,3141336968
81,17311,1060598792,3207761249,1061525671,1061525671
81,17339,1065290634,3182475857,1043391476,1043391476
